"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"1328",596532.639654301,512146.245807654,207.298214602879,12.9555080690378,30.6649215146768,410.157239366358,46.2473640414555,100.98745482883,247.005453097722,115.222828653567,3745.66394294669,3042.94501678263,1,4979.51680563894,1
"1329",596918.242386806,512572.00029438,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1330",596918.264111853,512572.022019427,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1331",596566.204537266,512490.608310314,108.017336152127,53.5434793727956,179.598526631367,475.747825617339,129.291845532478,127.76730650766,84.2401268492191,7.89870326959277,3886.86163967057,2983.93376280369,1,4979.51680563894,1
"1332",596566.231253183,512490.635026231,108.017336152127,53.5434793727956,179.598526631367,475.747825617339,129.291845532478,127.76730650766,84.2401268492191,7.89870326959277,3886.86163967057,2983.93376280369,1,4979.51680563894,1
"1333",596918.277377961,512572.035285535,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1334",596577.872236974,512132.105296765,210.60371020284,24.267137408901,38.869866178235,392.27923742786,53.2433665464272,138.91408008622,186.87643419022,91.3064213766948,3726.95594334181,3072.30923432513,1,4979.51680563894,1
"1335",596385.990588818,512109.535099671,47.6764624322628,38.4803041188011,170.795770697013,602.474018217726,71.4049438989555,63.5565968077506,199.022795531611,90.0893189113341,3525.34891287323,2881.50593052485,1,4979.51680563894,1
"1336",596386.019380691,512109.563891545,47.6764624322628,38.4803041188011,170.795770697013,602.474018217726,71.4049438989555,63.5565968077506,199.022795531611,90.0893189113341,3525.34891287323,2881.50593052485,1,4979.51680563894,1
"1337",596556.435965139,512160.768311283,207.298214602879,12.9555080690378,30.6649215146768,410.157239366358,46.2473640414555,100.98745482883,247.005453097722,115.222828653567,3745.66394294669,3042.94501678263,1,4979.51680563894,1
"1338",596557.922708686,512166.095881546,207.298214602879,12.9555080690378,30.6649215146768,410.157239366358,46.2473640414555,100.98745482883,247.005453097722,115.222828653567,3745.66394294669,3042.94501678263,1,4979.51680563894,1
"1339",596918.232886179,512571.990793753,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1340",596331.686518244,511887.586616426,17.7998499439225,38.2682188358799,63.9795293805844,571.117661533805,62.1067294242251,212.259793941023,24.718872093859,210.802448558173,3426.45792530837,2999.88727634899,1,4979.51680563894,1
"1341",596420.477353404,512189.381922327,128.784155311256,37.8149002753649,44.118160594659,508.845009128724,139.308531736213,42.5947545804011,302.775145431342,119.530659123294,3676.46087491165,2943.26987016313,1,4979.51680563894,1
"1342",596561.976918875,511817.473196387,16.192012222398,56.8274905894717,77.9134590644029,333.696359964989,45.9654221546433,130.816211864592,37.424114161711,109.18966766747,3654.90074165885,3207.71319613185,1,4979.51680563894,1
"1343",596643.017031648,512280.79006746,151.671838923785,42.6141177789947,111.296278798826,340.755795867467,62.3829907557217,135.797242907012,216.456308741612,89.7153179236986,3925.4693567237,3113.03932504141,1,4979.51680563894,1
"1344",596918.288806918,512572.046714492,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1345",596541.029778793,512239.624805888,207.298214602879,12.9555080690378,30.6649215146768,410.157239366358,46.2473640414555,100.98745482883,247.005453097722,115.222828653567,3745.66394294669,3042.94501678263,1,4979.51680563894,1
"1346",596472.079311282,512198.484109915,128.784155311256,37.8149002753649,44.118160594659,508.845009128724,139.308531736213,42.5947545804011,302.775145431342,119.530659123294,3676.46087491165,2943.26987016313,1,4979.51680563894,1
"1347",596477.831606588,512202.338326475,128.784155311256,37.8149002753649,44.118160594659,508.845009128724,139.308531736213,42.5947545804011,302.775145431342,119.530659123294,3676.46087491165,2943.26987016313,1,4979.51680563894,1
"1348",596918.273625611,512572.031533185,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1349",591958.654101394,511654.538693242,7.67379448858073,13.6158192552841,68.1723619397206,106.430483532408,104.950839955907,378.132964334819,171.96712393401,64.7269128640298,1472.51548540218,2385.26176213543,1,4979.51680563894,1
"1350",596918.249892843,512572.007800417,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1351",596492.977214093,512300.21922737,113.599836323129,75.1515413699474,80.6197097538814,524.830217101518,139.411671905536,41.5570696238456,239.164847638673,136.672301007795,3732.80694010546,2924.07260672876,1,4979.51680563894,1
