"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"56",591811.781454125,511340.990857624,34.1548340354283,20.948990118586,83.6124737998217,373.796341370706,92.198664878092,60.1039742456619,193.050717810163,72.1889727443602,1517.31487556352,2392.001025503,1,1461.96126744958,1
"57",591745.387152795,511215.932524178,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"58",592034.700071221,511495.659576898,46.9964138061678,23.9887816254496,164.229481513392,212.589795950205,68.8030403723286,316.730709120357,161.727885624449,15.7573781510979,1397.94540707457,2360.51123330022,1,584.784506979831,1
"59",591745.399599177,511215.94497056,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"60",591746.348073746,511014.32352427,17.6974366410666,24.7614209829144,253.900430030936,684.479706746419,47.5452012238689,111.59072099482,155.780784006591,49.8988435252895,1425.7631435854,2177.57854380426,1,730.980633724789,1
"61",592014.255331245,511488.494496913,46.9964138061678,23.9887816254496,164.229481513392,212.589795950205,68.8030403723286,316.730709120357,161.727885624449,15.7573781510979,1397.94540707457,2360.51123330022,1,730.980633724789,1
"62",591674.759020748,510814.562549866,33.0666569798592,47.4088977540738,95.5611583110492,903.698441607411,162.960907101613,164.428954068904,261.160511834395,73.1937958884834,1468.45911636506,2078.17201812075,1,584.784506979831,1
"63",591603.542111327,510756.791901729,67.9424679949781,27.0277968373289,102.705528864862,954.923374891921,193.611182410854,224.737655568279,305.685679160428,14.919734882134,1537.68172127189,2145.77068703874,1,1461.96126744958,1
"64",591504.604485151,511006.642975231,135.482357108691,3.35392546446555,344.382678350165,811.785161611327,208.573310589238,309.656387648164,386.75617441265,0.0751741110547986,1658.49193191799,2350.99489629979,1,487.320422483193,1
"65",591504.594336905,511006.632826985,135.482357108691,3.35392546446555,344.382678350165,811.785161611327,208.573310589238,309.656387648164,386.75617441265,0.0751741110547986,1658.49193191799,2350.99489629979,1,487.320422483193,1
"66",591674.71611432,510814.519643438,33.0666569798592,47.4088977540738,95.5611583110492,903.698441607411,162.960907101613,164.428954068904,261.160511834395,73.1937958884834,1468.45911636506,2078.17201812075,1,584.784506979831,1
"67",591264.819830092,511030.540890245,34.9975098022912,67.0259128646026,485.043908853614,946.468022674119,16.0599394327387,278.654593920734,600.166805750143,20.1886473660898,1890.1440102916,2547.29418813048,1,1410.67351749808,1
"68",591279.890214829,510997.657332095,34.9975098022912,67.0259128646026,485.043908853614,946.468022674119,16.0599394327387,278.654593920734,600.166805750143,20.1886473660898,1890.1440102916,2547.29418813048,1,891.60605160971,1
"69",591346.034799491,511124.734556986,21.8622216090088,21.7009738810414,515.688923914819,831.797401536544,107.157123194143,239.521058494415,575.217627145033,13.0017310504113,1860.4006976646,2566.93706691705,1,1461.96126744958,1
"70",591449.911209098,510801.485321964,41.2291478491214,45.039810486951,179.375624467574,969.321447143893,109.563167192079,180.34784150679,431.075527630895,1.4210854715202e-13,1668.13954493461,2248.78513354695,1,1461.96126744958,1
"71",591504.570343985,511006.608834065,135.482357108691,3.35392546446555,344.382678350165,811.785161611327,208.573310589238,309.656387648164,386.75617441265,0.0751741110547986,1658.49193191799,2350.99489629979,1,487.320422483193,1
"72",591504.592256843,511006.630746923,135.482357108691,3.35392546446555,344.382678350165,811.785161611327,208.573310589238,309.656387648164,386.75617441265,0.0751741110547986,1658.49193191799,2350.99489629979,1,487.320422483193,1
"73",591667.413654102,510733.852871812,33.0666569798592,47.4088977540738,95.5611583110492,903.698441607411,162.960907101613,164.428954068904,261.160511834395,73.1937958884834,1468.45911636506,2078.17201812075,1,730.980633724789,1
"74",591504.612946547,511006.651436627,135.482357108691,3.35392546446555,344.382678350165,811.785161611327,208.573310589238,309.656387648164,386.75617441265,0.0751741110547986,1658.49193191799,2350.99489629979,1,487.320422483193,1
"75",591660.946674197,510778.705698095,33.0666569798592,47.4088977540738,95.5611583110492,903.698441607411,162.960907101613,164.428954068904,261.160511834395,73.1937958884834,1468.45911636506,2078.17201812075,1,1461.96126744958,1
"76",591674.704610662,510814.50813978,33.0666569798592,47.4088977540738,95.5611583110492,903.698441607411,162.960907101613,164.428954068904,261.160511834395,73.1937958884834,1468.45911636506,2078.17201812075,1,584.784506979831,1
"77",591674.713988509,510814.517517627,33.0666569798592,47.4088977540738,95.5611583110492,903.698441607411,162.960907101613,164.428954068904,261.160511834395,73.1937958884834,1468.45911636506,2078.17201812075,1,584.784506979831,1
"78",591489.706925426,510341.754600114,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"79",591489.732546082,510341.78022077,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"80",591489.71029869,510341.757973377,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"81",591700.432207843,510216.56225862,10.5945432949695,23.4288679414591,108.246564196064,681.323063489846,66.1980663087981,130.21111530294,108.563666184125,117.288013542859,1549.09503332878,1809.99297067693,1,487.320422483193,1
"82",591432.931597031,510075.618605009,12.5964359009661,30.3589524986749,45.7071770204502,424.537721685145,91.1539375998282,66.4890597963982,66.4168430279889,80.7262622534501,1804.50382759655,1984.49722873294,1,487.320422483193,1
"83",591432.95840827,510075.645416248,12.5964359009661,30.3589524986749,45.7071770204502,424.537721685145,91.1539375998282,66.4890597963982,66.4168430279889,80.7262622534501,1804.50382759655,1984.49722873294,1,487.320422483193,1
