"","x","y","Jarak_Lampu","n_Lajur","n_Jalur","Kerb_R","Kerb_L","label","vol"
"1789",62059.1450495773,-84044.5470264545,18.2454678332469,4,2,0,0,1,1.0147308137505
"1790",60662.7715821228,-84063.6360019731,252.588070020368,2,2,0,0,1,2.94008884826528
"1791",61875.524109153,-83433.023588218,138.217604976088,2,2,0,0,1,2.09366001760211
"1792",62059.0595026792,-84044.5829467522,18.3382500490211,4,2,0,0,1,1.0147308137505
"1793",62215.7366386636,-84042.1153212036,39.3612529533923,2,2,1,1,1,2.27753994718043
"1794",61453.4824283026,-85039.1241492161,115.135601070231,2,2,0,0,1,4.7923041174725
"1795",59603.5332149285,-83783.7862101781,29.400350877023,2,2,1,1,1,1.58616007676973
"1796",60103.5307082965,-83483.006468044,262.445247941491,1,2,0,0,1,0.867573626687129
"1797",59745.9850650708,-83874.1936817856,66.260983261989,4,2,0,0,1,1.31432301132544
"1798",61883.2175801691,-83453.9257862219,160.509022254468,2,2,0,0,1,1.72440538796098
"1799",61262.4636350764,-85172.2142131132,159.06002185161,2,2,0,0,1,2.40496897352876
"1800",61015.8615975913,-84317.4637028183,220.453122268326,2,2,0,0,1,0.13070674232172
"1801",61686.467233456,-84615.3994866708,266.456428815642,1,2,0,0,1,0.909823279840184
"1802",59959.9375729146,-84324.8749971138,32.6201059146863,2,2,0,0,1,3.43863720039668
"1803",60144.1345651969,-84163.7707089216,58.1460809534898,2,2,0,0,1,0.939670953417005
"1804",61479.1265981866,-85040.2042981269,89.3957608831794,2,2,0,0,1,0.694547758477696
"1805",61589.8756228084,-84826.7659443001,51.8730396944704,2,2,0,0,1,1.28605761081284
"1806",61186.9982154867,-84776.0564943339,2.09911541394604,2,2,0,0,1,0.61435955968904
"1807",61904.8822048641,-83329.8462174292,106.253614602326,2,2,0,0,1,2.7129227158565
"1808",61954.5291047366,-84148.0857947305,203.007485561086,4,2,0,0,1,0.631758469891603
"1809",61414.5687565827,-83322.0670033357,306.10668592117,2,2,0,0,1,2.68705949187316
"1810",59797.0342923264,-84073.7864882957,34.8717969744795,2,2,0,0,1,1.36508163014218
"1811",59868.7411243906,-83956.7418513676,20.5865973395327,4,2,0,0,1,0.710326952406932
"1812",59691.610883555,-83839.4212397848,1.66939802199945,4,2,0,0,1,1.50439281539608
"1813",61222.0923732933,-85683.6081511945,117.074520897409,2,2,0,0,1,0.756284562395487
"1814",61070.6312004859,-84077.0737510998,51.4530398135811,4,2,0,0,1,1.32055645619425
"1815",61777.5418023718,-83673.2436407777,122.538775308542,2,2,0,0,1,1.82182314761769
"1816",59937.0952396273,-83371.3206151963,379.044280071402,1,2,0,0,1,6.04971129228745
"1817",60182.0078094996,-84026.5751549678,92.0410482251447,4,2,0,0,1,1.52367763744171
"1818",61871.4454953503,-83307.7933006136,15.2694622847664,2,2,0,0,1,1.18657228634941
"1819",59625.1792058223,-84429.7347677639,80.0381133626911,2,2,0,0,1,2.88218202084672
"1820",59980.8366864016,-83822.5568710397,1.03858923123007,2,2,0,0,1,1.38095588904077
"1821",60059.7794854539,-83763.7328159247,33.785357828005,2,2,0,0,1,3.34527236449295
"1822",60262.5210364223,-85193.6499550479,299.021904678362,2,2,0,0,1,0.970474395906462
"1823",59621.7363778688,-83795.5220706945,18.3299643889904,2,2,1,1,1,2.10551631851534
"1824",61722.5419973315,-84885.9940997438,58.8405661123746,2,2,0,0,1,1.78171596876214
"1825",61587.3757974251,-84067.5970631247,33.4606110580547,2,2,0,0,1,0.694782908194081
"1826",61194.8879542458,-84817.7923864032,44.5867799095543,2,2,0,0,1,1.91545912747942
"1827",60431.6730485397,-83946.7777218684,98.8417444229245,1,2,0,0,1,0.395925408049001
"1828",60487.6418326389,-84645.6864548282,57.555321312419,2,2,0,0,1,2.47777181016569
"1829",60486.4151630637,-83241.6850547017,50.0259352622091,1,2,0,0,1,2.56800440084479
"1830",59727.1599842098,-84699.0311230496,130.90082161498,2,2,0,0,1,1.95158817178801
"1831",59167.3865416364,-83605.0393329808,75.7959359426924,2,2,0,0,1,1.45087887634183
"1832",60794.0644223023,-84072.4740273086,226.184154515672,4,2,0,0,1,2.43344324803223
"1833",59451.0901230053,-83700.3470229054,92.8870970893803,2,2,0,0,1,6.22150007049299
"1834",60024.1758619135,-84824.1291267339,99.5408482123206,2,2,0,0,1,1.55959817725626
"1835",60261.5607765612,-85192.163739567,297.252459721149,2,2,0,0,1,0.970474395906462
"1836",59699.907713942,-83742.4481161514,96.2654330245554,2,2,0,0,1,1.4817765607991
"1837",60075.8624789332,-83653.4100787512,145.40596027878,2,2,0,0,1,4.15417970754248
"1838",59996.3092160168,-84147.3833142163,36.7578389079064,2,2,0,0,1,3.21930544142802
"1839",59949.5750972839,-84355.7973949193,0,2,2,0,0,1,0.142516335991669
"1840",59839.9671792605,-83935.6686345443,7.2004522227871,4,2,0,0,1,1.03472880908893
"1841",60072.3378789559,-83220.6508178406,70.5327023944418,2,2,0,0,1,19.831385847266
"1842",59772.737200744,-84195.0868127218,4.72433418045141,2,2,0,0,1,1.27595360275807
"1843",58835.0422006011,-83638.0886301505,476.699450333409,2,2,0,0,1,3.83536801110393
"1844",59641.4197306219,-83584.7726199942,318.516274918224,2,2,0,0,1,4.63470196801567
"1845",60023.3969615314,-84823.6981528027,100.431030404101,2,2,0,0,1,1.55959817725626
"1846",59906.1260481479,-84223.575045564,13.269540793756,4,2,1,1,1,5.40681810269361
"1847",59860.64500159,-84470.2338661899,30.8717884532686,2,2,0,0,1,1.69045242205677
"1848",60780.2113345205,-84071.7213645269,240.05841111215,4,2,0,0,1,2.24170861609488
"1849",62250.5017609114,-83697.9125441037,188.805600454757,2,2,0,0,1,2.29721927481655
"1850",60450.2403170541,-83199.2915050811,56.3767305235697,2,2,0,0,1,4.11046367905037
"1851",61139.031483255,-83314.6394444565,30.3597354966991,2,2,0,0,1,4.83273839614126
"1852",61769.293970463,-84096.5559971088,19.3640067537001,4,2,0,0,1,0.899814217458756
"1853",60237.1887612854,-83822.9820056822,69.5855489202148,2,2,0,0,1,0.419741408318014
"1854",60644.9863836679,-83244.7511384096,143.186709499733,2,2,0,0,1,3.76789945100454
"1855",60262.5974517387,-83825.0496865732,95.0915713473779,2,2,0,0,1,6.18619378807757
"1856",61081.5404601537,-84075.6712051269,62.4529114078283,4,2,0,0,1,1.53470731129532
"1857",60375.7489955766,-84642.0059480689,95.7975279038848,2,2,0,0,1,1.60017856733949
"1858",60651.5777669433,-84062.4786661832,241.334585031051,2,2,0,0,1,2.20506663619896
"1859",59793.7497960425,-84562.4951895431,66.923802965818,2,2,0,0,1,0.921764008536728
"1860",59970.6509027069,-84099.6083848212,34.2453445889635,2,2,1,1,1,0.751359441340945
"1861",59921.0159051976,-84135.0435615775,2.94963629640259,2,2,0,0,1,0.555203462900713
"1862",59894.9255809139,-83541.9724341484,451.906190410347,1,2,0,0,1,3.28202685115237
"1863",59773.1723425577,-84195.1302605111,4.28702867120928,2,2,0,0,1,1.27595360275807
"1864",59866.255690013,-84545.6308566033,13.5041567042597,4,2,0,0,1,2.77450258015101
"1865",59888.4520935383,-83822.6526244877,92.7663336482717,4,2,1,0,1,3.14938325832263
"1866",61019.883800439,-84081.2412728725,0.499327632389444,4,2,0,0,1,0.252745363420161
"1867",60270.3064835999,-85204.1406289868,312.130456918253,2,2,0,0,1,2.79483821047133
"1868",60993.4392164588,-85336.9869401683,45.0979444353753,1,2,0,0,1,2.65702842339195
"1869",59533.7817330529,-83739.6376536588,53.1837416094148,4,2,0,0,1,0.616774565481135
"1870",60113.7744195769,-83416.2837677614,194.928873855865,2,2,0,0,1,1.62031958272819
"1871",59914.0686381797,-84564.1876385621,2.86928497215369,4,2,0,1,1,1.08719122754987
"1872",59956.4815562733,-84580.1365748581,42.4441846523123,2,2,0,0,1,0.379948389606047
"1873",59179.1181832597,-83605.6587254793,64.0454052166729,2,2,0,0,1,0.359314667696377
"1874",59376.0122754542,-83677.6466893677,13.1527293145616,2,2,0,0,1,0.804829496856116
"1875",60048.1161937541,-84677.019601039,54.1527116263446,2,2,0,0,1,2.21434973723724
"1876",60414.8245772323,-84044.2943038735,3.71172305029174,4,2,0,0,1,1.82516557750614
"1877",59719.6909859706,-83566.9490561006,272.901336271968,2,2,0,0,1,2.54416727459925
"1878",59743.0834512229,-84596.0566647677,127.731903357243,2,2,0,0,1,2.19610527593378
"1879",62124.1311353496,-84032.8772673267,33.7307244313744,4,2,1,1,1,1.2922481554938
"1880",60068.4073014337,-83703.4172998542,94.8138634589309,2,2,0,0,1,0.949743177090858
"1881",61821.1199024689,-84895.4565997341,41.1763318163704,1,2,0,0,1,0.164089596970772
"1882",61015.6600885722,-84030.9503850956,50.4700739068494,1,2,0,0,1,2.42901592378817
"1883",61394.202491941,-84052.3365743909,92.8602218584765,4,2,0,0,1,1.46320926558281
"1884",61864.5383488323,-83113.1486269856,208.848354005816,2,2,0,0,1,2.45096807532647
"1885",61199.1742569449,-84486.9325887812,28.1441520225279,2,2,0,0,1,1.94211058230384
"1886",59986.0635088459,-84261.0133333983,60.2151014730819,1,2,0,0,1,1.57296232614155
"1887",61621.0545934618,-83753.7563707816,79.8812447235326,1,2,0,0,1,1.99894128767634
"1888",59654.038115354,-84302.9537079351,123.977937026814,1,2,0,0,1,2.41141143537166
"1889",61235.6173681074,-84063.8836266554,34.0828745702543,2,2,0,0,1,1.95369740263201
"1890",60122.982195639,-83838.3768613517,70.4142108618464,4,2,1,0,1,2.92178063672757
"1891",60128.4730329425,-84023.2338261932,41.8172407689277,4,2,0,0,1,1.39416525710853
"1892",61253.0939161944,-84247.8823523651,61.5092124521917,2,2,0,0,1,2.46370340584566
"1893",60824.7399164834,-83286.4602212931,285.42982049003,2,2,0,0,1,2.0474202400924
"1894",59979.1489117757,-83964.8284110956,42.4421142220092,1,2,0,0,1,2.17322505101492
"1895",59723.2353770784,-84608.9947318985,151.231186136192,2,2,0,0,1,2.63511926629975
"1896",62047.0703343695,-84049.3685463832,31.2588591585086,4,2,0,0,1,1.50264681879063
"1897",61245.8352945518,-85082.0874172088,67.3553995704889,1,2,0,0,1,1.54343554260754
"1898",59363.2174520639,-83669.4646785739,2.03543694743328,4,2,0,0,1,0.753318063488887
"1899",61273.1900376581,-84061.5478088282,3.568957801346,4,2,0,0,1,0.619131582032804
"1900",61069.3266857311,-83312.3751464218,39.4138566713908,2,2,0,0,1,0.19292378310494
"1901",59773.5169236701,-83736.3387580196,177.816113729778,1,2,0,0,1,3.1400994229758
"1902",61291.6718697253,-84719.9144801556,116.548391268265,2,2,0,0,1,1.33254623014253
"1903",61240.1610565255,-85055.1812877056,39.8556925871621,2,2,0,0,1,0.685458710764499
"1904",61189.9533072299,-84789.9428841537,16.2966847523917,2,2,0,0,1,0.853388152543404
"1905",59786.1011538599,-83900.7606058396,28.2855998600752,4,2,0,0,1,1.17545385161756
"1906",60511.5621161787,-83558.2934806466,371.739459516624,1,2,0,0,1,3.62053302982796
"1907",59420.3236722726,-84148.5644745123,146.739973544338,1,2,0,0,1,1.84357961219187
"1908",59622.0315362151,-83795.6954109854,17.9876702087331,2,2,1,1,1,2.10551631851534
"1909",61445.247783508,-85039.3372028728,123.373001555414,2,2,0,0,1,2.39615205873625
"1910",61252.0459589396,-84256.255308102,53.0704789325149,2,2,0,0,1,0.754293012368496
"1911",59760.1293240375,-84409.1807406681,18.9469078722828,2,2,0,0,1,1.10819225218786
"1912",61237.9060038744,-84713.9623609037,62.3763988692074,2,2,0,0,1,0.746773869742346
"1913",59477.3001783593,-83531.1184697003,206.615773794683,1,2,0,0,1,0.210129119774485
"1914",59930.876638087,-84085.9030272831,0.46201718925467,2,2,1,1,1,2.74721723205363
"1915",58887.248632381,-83569.5105282029,358.528898215308,2,2,0,0,1,0.895593846944221
"1916",60989.0521976413,-85357.0324014722,65.6182688185328,1,2,0,0,1,1.7366439576499
"1917",61472.4322983874,-84797.1353886924,69.3048503357929,1,2,0,0,1,2.71674219046205
"1918",60180.4802637933,-84026.4731450189,93.5719962695369,4,2,0,0,1,1.52367763744171
"1919",61203.7129844672,-85745.6868194539,52.3173621387031,1,2,0,0,1,1.1621100004119
"1920",61473.7894201669,-83927.5072236618,211.277177197737,1,2,0,0,1,1.32019949400355
"1921",59722.7425609957,-84609.3174204442,150.642122821293,2,2,0,0,1,2.63511926629975
"1923",59663.1449795182,-84244.8262821164,65.1309360764119,2,2,0,0,1,0.702699214686648
"1924",60251.6320095878,-85179.563584884,281.18253525971,2,2,0,0,1,0.844290589415457
"1925",59734.818797414,-84601.3914891586,137.568816179272,2,2,0,0,1,0.640470647260304
"1926",61191.6496646643,-84519.0308015165,61.1172185025691,2,2,0,0,1,3.65330054730322
"1927",59827.8378614953,-82641.3197237008,846.845401176553,2,2,0,0,1,2.51221879006491
"1928",61322.7407472216,-84057.4932797947,53.3052280251154,4,2,0,0,1,1.04961682411268
"1929",61541.5507900516,-85053.8471497655,25.4563761708372,2,2,0,0,1,2.06252179090882
"1930",59685.8929807785,-83917.7651554971,77.1951142708239,2,2,0,0,1,1.17839684888879
"1931",61014.9209840392,-84008.8684067934,72.5718450927729,1,2,0,0,1,1.39527135550998
"1932",59746.8209203244,-84593.56125581,123.237729136962,2,2,0,0,1,0.615924498670147
"1933",61245.8838141927,-85082.3101692191,67.5833745990601,1,2,0,0,1,1.54343554260754
"1934",59697.9227875649,-83760.5320433623,77.8780270339699,2,2,0,0,1,1.26735924850982
"1935",60598.1270051828,-84347.4365984321,304.259741735924,1,2,0,0,1,1.04075694248973
"1936",60291.0620788176,-84547.3168148056,90.5087851561264,2,2,0,0,1,2.05299734610332
"1937",60023.276856763,-84609.8607138427,24.3472213594098,2,2,0,0,1,1.13175207784637
"1938",60795.5363217033,-84072.5281384455,224.711260812171,4,2,0,0,1,2.43344324803223
"1939",61859.898964978,-83803.9514291045,188.510286348989,2,2,0,0,1,3.42166586507701
"1940",58769.8644161752,-83930.6576092311,797.97498914595,1,2,0,0,1,5.22228230686544
"1941",59739.97240756,-83407.6816937964,433.492351863133,2,2,0,0,1,2.88245873881041
"1942",62073.3397611593,-84392.2885071639,374.074462151815,2,2,0,0,1,0.913646626857129
"1943",59739.1000617582,-84403.0417319751,2.96066681888575,2,2,0,0,1,0.609511456453294
"1944",61033.9003862485,-83309.158163174,74.9981652251071,2,2,0,0,1,2.40494418339897
"1945",61651.4057249997,-84914.2625296199,56.2054483683912,1,2,0,0,-1,0.00734087654682479
"1946",61651.4045765335,-84914.2697801022,56.2127892449518,1,2,0,0,-1,0.00734087654682479
"1947",61651.1600253453,-84915.6148797403,57.5799399038778,1,2,0,0,-1,2.72696044132609
"1948",61650.6720714351,-84918.2978285341,60.306900345211,1,2,0,0,-1,1.36348022066304
"1949",61650.1731708166,-84920.8497014591,62.9073327359484,1,2,0,0,-1,2.4739043401542
"1950",61649.6633234898,-84923.2704985153,65.3812370761011,1,2,0,0,-1,2.4739043401542
"1951",61649.1288506706,-84925.0930466899,67.291149066754,1,2,0,0,-1,1.34591964115678
"1952",61648.569752359,-84926.3173459827,68.6370687079174,1,2,0,0,-1,1.34591964115678
"1953",61648.2339785603,-84927.0149704863,69.412337676064,1,2,0,0,-1,0.204618295149076
"1954",61648.1215292747,-84927.1859202007,69.6169559712191,1,2,0,0,-1,0.204618295149076
"1955",61647.5575041858,-84927.7587969986,70.4231272819975,1,2,0,0,-1,1.40772432641405
"1956",61646.5419032937,-84928.73360088,71.8308516084118,1,2,0,0,-1,1.40772432641405
"1957",61645.5287020403,-84929.7061027137,73.2352506245085,1,2,0,0,-1,1.40107370577197
"1958",61644.5179004255,-84930.6763024996,74.6363243302729,1,2,0,0,-1,1.40107370577197
"1959",61642.2252999942,-84932.8832030501,77.8185299765416,1,2,0,0,-1,4.96333758676039
"1960",61638.6509007463,-84936.326804365,82.7818675633045,1,2,0,0,-1,4.96333758676039
"1961",61635.6926997533,-84939.2359284848,86.9311637762071,1,2,0,0,-1,3.3352548390474
"1962",61633.3506970153,-84941.6105754095,90.2664186152545,1,2,0,0,-1,3.3352548390474
"1963",61631.8227209099,-84943.0974244793,92.4000358973509,1,2,0,0,-1,0.931979725150037
"1964",61631.108771437,-84943.6964756944,93.3320156225056,1,2,0,0,-1,0.931979725150037
"1965",61630.7424962314,-84944.0002021381,93.8082106677101,1,2,0,0,-1,0.0204103652733033
"1966",61630.7238952929,-84944.0086038104,93.8286210329931,1,2,0,0,-1,0.0204103652733033
"1967",61629.3936201481,-84945.1821024542,95.6029779824126,1,2,0,0,-1,3.52830353357805
"1968",61626.7516707972,-84947.5206980696,99.1312815159934,1,2,0,0,-1,3.52830353357805
"1969",61624.7952208273,-84949.2829468623,101.764582131055,1,2,0,0,-1,1.73829769654471
"1970",61623.5242702385,-84950.4688488323,103.502879827597,1,2,0,0,-1,0.869148848272357
"1971",61622.4742474078,-84951.4486248777,104.939023638093,1,2,0,0,-1,1.13398992444534
"1972",61621.6451523352,-84952.2222749985,106.073013562538,1,2,0,0,-1,1.13398992444534
"1973",61620.5521789708,-84953.1315495325,107.496288301875,1,2,0,0,-1,1.71255955422463
"1974",61619.1953273147,-84954.1764484799,109.208847856097,1,2,0,0,-1,1.71255955422463
"1975",61618.4338261396,-84954.7670472596,110.172579209293,1,2,0,0,-1,0.214903152170413
"1976",61618.2676754455,-84954.9033458717,110.387482361469,1,2,0,0,-1,0.214903152170413
"1977",61617.0864500916,-84956.1118215271,112.078056680898,1,2,0,0,-1,3.16624548669688
"1978",61614.890150078,-84958.3924742258,114.781363432577,1,2,0,0,-1,3.16624548669688
"1979",61613.0644987722,-84960.2882256495,112.149467509265,1,2,0,0,-1,2.09754635993192
"1980",61611.6094961742,-84961.7990757982,110.051921149331,1,2,0,0,-1,2.09754635993192
"1981",61610.4306703646,-84963.029649843,108.347815719294,1,2,0,0,-1,1.31066450014178
"1982",61609.5280213433,-84963.9799477838,107.037151219155,1,2,0,0,-1,1.31066450014178
"1983",61203.9975006628,-84465.9518508119,6.60649473751785,2,2,0,0,-1,1.63512541401001
"1984",61203.3096979695,-84469.1489538652,9.87674556553633,2,2,0,0,-1,3.27025082802002
"1985",61202.6703729516,-84472.3000287695,13.0922519411569,2,2,0,0,-1,1.58038096161401
"1986",61202.0795256092,-84475.4050755249,16.2530138643934,2,2,0,0,-1,3.16076192322803
"1987",61201.0467253104,-84479.775898233,20.7465606994554,2,2,0,0,-1,2.91316587345577
"1988",61199.5719720554,-84485.4124968937,26.572892446374,2,2,0,0,-1,1.94211058230384
"1989",61453.3210236101,-85255.3495506162,246.260527870063,1,2,0,0,-1,4.23873645434066
"1990",61452.5938754727,-85259.5254507964,242.021791415723,1,2,0,0,-1,4.23873645434066
"1991",61451.8501514244,-85263.7964242964,237.686547466633,1,2,0,0,-1,4.43175144383627
"1992",61451.0898514652,-85268.1624711162,233.254796022798,1,2,0,0,-1,4.43175144383627
"1993",61450.5311513926,-85271.3575204479,230.011264423532,1,2,0,0,-1,2.05531175468185
"1994",61450.1740512068,-85273.3815722916,227.955952668863,1,2,0,0,-1,2.05531175468185
"1995",61308.7469248945,-84305.0902745507,17.1398600937684,1,2,0,0,-1,1.02680692422559
"1996",61309.0277775225,-84304.1026236706,18.166667018009,1,2,0,0,-1,1.02680692422559
"1997",61309.5402517536,-84302.4329736667,19.9133518987746,1,2,0,0,-1,2.46656283731966
"1998",61310.2843475879,-84300.081324539,22.3799147360932,1,2,0,0,-1,2.46656283731966
"1999",61310.7440479816,-84298.6285239405,23.9037106645247,1,2,0,0,-1,0.581029019549232
"2000",61310.9193529345,-84298.0745718713,24.4847396840809,1,2,0,0,-1,0.581029019549232
"2001",61310.9762879182,-84297.7489063901,24.8328235135514,1,2,0,0,-1,0.1151386393968
"2002",61310.9148529326,-84297.6515274969,24.9479621529463,1,2,0,0,-1,0.1151386393968
"2003",61310.8798520152,-84297.5960528588,25.0135555956517,1,2,0,0,-1,0.0160482460182115
"2004",61310.871285166,-84297.5824824758,25.029603841676,1,2,0,0,-1,0.0160482460182115
"2005",62095.3581718103,-84491.7578787757,505.296354730303,2,2,0,0,-1,3.52131426391898
"2006",62096.3163208047,-84488.369427116,501.775040466378,2,2,0,0,-1,3.52131426391898
"2007",62097.3175203488,-84484.6431746886,497.916349336147,2,2,0,0,-1,4.19606799655043
"2008",62098.3617704425,-84480.5791214934,493.720281339595,2,2,0,0,-1,4.19606799655043
"2009",62098.9519218461,-84478.1403453638,491.209848545245,2,2,0,0,-1,0.824797592143093
"2010",62099.0879745597,-84477.3268462998,490.38505095311,2,2,0,0,-1,0.824797592143093
"2011",62099.4698502901,-84475.8819988293,488.888148233927,2,2,0,0,-1,2.16900784620719
"2012",62100.0975490374,-84473.8058029523,486.719140387727,2,2,0,0,-1,2.16900784620719
"2013",62100.9418975393,-84471.1963789634,483.976174863712,2,2,0,0,-1,3.31692320181732
"2014",62102.0028957959,-84468.0537268627,480.659251661893,2,2,0,0,-1,3.31692320181732
"2015",62102.7644705897,-84465.4380495012,477.931180027288,2,2,0,0,-1,2.13922006740084
"2016",62103.2266219206,-84463.349346879,475.79195995988,2,2,0,0,-1,2.13922006740084
"2017",62103.464197285,-84462.2824724093,474.698907683115,2,2,0,0,-1,0.0468844861238479
"2018",62103.4771966829,-84462.2374260921,474.652023197004,2,2,0,0,-1,0.0468844861238479
"2019",62242.2323747804,-83870.6224524035,51.0774645258576,2,2,0,0,-1,0.628710997386926
"2020",62242.0805253625,-83871.23255016,50.4487535284707,2,2,0,0,-1,0.628710997386926
"2021",62241.6122761299,-83872.8848232415,48.7312118035362,2,2,0,0,-1,2.80637245246804
"2022",62240.8276270827,-83875.5792716479,45.9248393510821,2,2,0,0,-1,2.80637245246804
"2023",62240.3533276337,-83877.2052218331,44.2311224699245,2,2,0,0,-1,0.581061309833273
"2024",62240.1893777829,-83877.7626737971,43.6500611600912,2,2,0,0,-1,0.581061309833273
"2025",62239.6896103655,-83879.4132658209,41.9254569356325,2,2,0,0,-1,2.8681471390772
"2026",62238.8540253814,-83882.1569979043,39.0573097965623,2,2,0,0,-1,2.8681471390772
"2027",62264.6393991677,-83087.4310754902,470.43140060527,1,2,0,0,-1,1.00631982910813
"2028",62263.7547987699,-83087.9108272329,469.425080776165,1,2,0,0,-1,1.00631982910813
"2029",62262.8159226926,-83088.4544531213,468.339811184752,1,2,0,0,-1,1.16421935370788
"2030",62261.8227709357,-83089.0619531554,467.175591831052,1,2,0,0,-1,1.16421935370788
"2031",62261.2343718762,-83089.4401519207,466.475270002908,1,2,0,0,-1,0.236424302579657
"2032",62261.0507255138,-83089.5890494171,466.238845700321,1,2,0,0,-1,0.236424302579657
"2033",61171.4056722069,-84372.0351779755,97.0908786357381,2,2,0,0,-1,0.885550953478995
"2034",61171.6906271305,-84371.1967263176,96.2053276822637,2,2,0,0,-1,0.885550953478995
"2035",61179.5938489302,-84333.6241246798,55.6943500578668,2,2,0,0,-1,0.0816139206906987
"2036",61179.6535470723,-84333.6797750517,55.6127361371662,2,2,0,0,-1,0.0816139206906987
"2037",61179.7729971981,-84333.6847740301,55.4794662936608,2,2,0,0,-1,0.184925766322899
"2038",61179.9521993076,-84333.639121615,55.294540527345,2,2,0,0,-1,0.184925766322899
"2039",61180.9413247242,-84333.7401702846,54.294063843195,2,2,0,0,-1,1.81602760196634
"2040",61182.7403734479,-84333.987920039,52.4780362412323,2,2,0,0,-1,1.81602760196634
"2041",61183.9196982923,-84334.1881464871,51.2799916273474,2,2,0,0,-1,0.580061625803407
"2042",61184.4792992575,-84334.3408496288,50.6999300015405,2,2,0,0,-1,0.580061625803407
"2043",61185.4999501119,-84334.5649016738,49.6544690440296,2,2,0,0,-1,1.51086028921316
"2044",61186.9816508554,-84334.8603026218,48.143608754825,2,2,0,0,-1,1.51086028921316
"2045",61189.0338512192,-84335.2661529327,46.051660694154,2,2,0,0,-1,2.67303583212669
"2046",61191.6565512034,-84335.7824526064,43.378624862021,2,2,0,0,-1,2.67303583212669
"2047",61193.2466267626,-84336.0614778097,41.7626007336987,2,2,0,0,-1,0.559012424519997
"2048",61193.8040778968,-84336.1032285427,41.2035883091829,2,2,0,0,-1,0.559012424519997
"2049",61196.1935035176,-84336.2822019344,38.8074693070402,2,2,0,0,-1,4.23322557976186
"2050",61200.414903625,-84336.598397985,34.5742437272778,2,2,0,0,-1,4.23322557976186
"2051",61248.9619038408,-84285.7705489209,23.3618763005002,1,2,0,0,-1,0.257389861957967
"2052",61248.8827036783,-84286.0154506875,23.1044864385273,1,2,0,0,-1,0.128694930978984
"2053",61248.7930538561,-84288.5958003465,20.5173832077902,1,2,0,0,-1,4.91681659953845
"2054",61248.6929543743,-84293.511597898,15.6005666082445,1,2,0,0,-1,4.91681659953845
"2055",59721.4585263175,-83550.2960740635,289.647858857654,2,2,0,0,-1,2.20588696525296
"2056",59721.9249752376,-83545.9090278341,294.059632788174,2,2,0,0,-1,4.41177393050591
"2057",59723.0078500106,-83537.5305548187,302.508556749015,2,2,0,0,-1,12.4860739911911
"2058",59724.7071506368,-83525.1606550174,314.994630740207,2,2,0,0,-1,12.4860739911911
"2059",59725.8939268664,-83516.3089530239,323.925644783359,2,2,0,0,-1,5.37595409511393
"2060",59726.5681786996,-83510.9754488382,329.301598878473,2,2,0,0,-1,5.37595409511393
"2061",59727.3830277407,-83503.5376737894,336.784456469937,2,2,0,0,-1,9.58976108780587
"2062",59728.3384739896,-83493.9956278774,346.374217557735,2,2,0,0,-1,9.58976108780587
"2063",59728.9155235095,-83488.5607791366,351.840313719332,2,2,0,0,-1,1.34243123538804
"2064",59729.1141763004,-83487.2331275669,353.182744954728,2,2,0,0,-1,1.34243123538804
"2065",59729.3563023033,-83485.614776542,354.819108313349,2,2,0,0,-1,1.93029548186152
"2066",59729.6419015182,-83483.7057260619,356.74940379521,2,2,0,0,-1,1.93029548186152
"2067",60221.4946735097,-84885.8706004505,38.8744349175674,1,2,0,0,-1,2.9507545993126
"2068",60222.003221786,-84882.9639991094,41.8251895168806,1,2,0,0,-1,2.9507545993126
"2069",60222.4544226049,-84880.7555987129,44.0809229618914,1,2,0,0,-1,1.5607122906946
"2070",60222.8482759662,-84879.2453992612,45.641635252571,1,2,0,0,-1,1.5607122906946
"2071",60223.3324518899,-84877.3887756044,47.5603529828673,1,2,0,0,-1,2.27672316989804
"2072",60223.9069503758,-84875.1857277424,49.8370761527804,1,2,0,0,-1,2.27672316989804
"2073",60224.4571007141,-84873.0860519957,52.007631534079,1,2,0,0,-1,2.06438759270712
"2074",60224.9829029047,-84871.0897483641,54.0720191267791,1,2,0,0,-1,2.06438759270712
"2075",61824.0013017161,-84895.8312176131,44.0847579845578,2,2,0,0,-1,0.289732805365208
"2076",61824.2859135618,-84895.8854504053,44.3744907899131,2,2,0,0,-1,0.289732805365208
"2077",61824.8841634344,-84895.999450821,44.9835055719785,2,2,0,0,-1,0.928296758761425
"2078",61825.7960513337,-84896.1732188601,45.9118023307457,2,2,0,0,-1,0.928296758761425
"2079",61827.0369461118,-84896.4703016326,47.1885584376751,2,2,0,0,-1,1.62521545509987
"2080",61828.6068477689,-84896.8906991382,48.8137738927717,2,2,0,0,-1,1.62521545509987
"2081",61830.5162728146,-84897.4291227904,50.7977798659594,2,2,0,0,-1,2.34279649127732
"2082",61832.7652212492,-84898.0855725892,53.1405763572417,2,2,0,0,-1,0.780932163759108
"2083",61234.6819810695,-85625.1974750607,176.951618523207,2,2,0,0,-1,0.569381819784404
"2084",61234.5915407956,-85625.7596282547,176.382236703438,2,2,0,0,-1,0.569381819784404
"2085",61234.4708147902,-85626.5100279432,175.622187717624,2,2,0,0,-1,0.950716151835475
"2086",61234.3198030534,-85627.4486741261,174.671471565782,2,2,0,0,-1,0.950716151835475
